imdbId,ordering,actor_name,category,characters
161860,4,Sidede Onyulo,actor,Owuor
162222,1,Tom Hanks,actor,Chuck Noland
162222,2,Helen Hunt,actress,Kelly Frears
162222,3,Paul Sanchez,actor,Ramon
162222,4,Lari White,actress,Bettina Peterson
162346,1,Steve Buscemi,actor,Seymour
162346,2,Thora Birch,actress,Enid
162346,3,Scarlett Johansson,actress,Rebecca
162346,4,Brad Renfro,actor,Josh
162348,1,Derick Martini,actor,Chris Remi
162348,2,Steven Martini,actor,Tony Remi
162348,3,Amy Hathaway,actress,Alison
162348,4,Heather Moudy,actress,Nicole
162360,1,Jeremy Northam,actor,Harry
162360,2,Steve Zahn,actor,Wayne
162360,3,William H. Macy,actor,Chappy
162360,4,Ally Walker,actress,Joe
162650,1,Samuel L. Jackson,actor,John Shaft
162650,2,Vanessa Williams,actress,Carmen Vasquez
162650,3,Christian Bale,actor,Walter Wade| Jr.
162650,4,Jeffrey Wright,actor,Peoples Hernandez
162661,1,Johnny Depp,actor,Ichabod Crane
162661,2,Christina Ricci,actress,Katrina Van Tassel
162661,3,Miranda Richardson,actress,Lady Van Tassel|Crone
162661,4,Michael Gambon,actor,Baltus Van Tassel
162677,1,John Leguizamo,actor,Vinny
162677,2,Adrien Brody,actor,Richie
162677,3,Mira Sorvino,actress,Dionna
162677,4,Jennifer Esposito,actress,Ruby
162830,1,Michael Polish,actor,Francis Falls
162830,2,Mark Polish,actor,Blake Falls
162830,3,Michele Hicks,actress,Penny
162830,4,Jon Gries,actor,Lawyer Jay Harrison
162866,1,Gong Li,actress,Lady Zhao
162866,2,Fengyi Zhang,actor,Jing Ke the assassin
162866,3,Zhou Sun,actor,Dan| Prince of Yan
162866,4,Xiaohe Lü,actor,General Fan Yuqi
162973,1,Ben Silverstone,actor,Steven Carter
162973,2,Brad Gorton,actor,John Dixon
162973,3,Charlotte Brittain,actress,Linda
162973,4,Stacy Hart,actress,Jessica
162983,1,Diane Keaton,actress,Georgia
162983,2,Meg Ryan,actress,Eve
162983,3,Lisa Kudrow,actress,Maddy
162983,4,Walter Matthau,actor,Lou
163025,1,Sam Neill,actor,Dr. Alan Grant
163025,2,William H. Macy,actor,Paul Kirby
163025,3,Téa Leoni,actress,Amanda Kirby
163025,4,Alessandro Nivola,actor,Billy Brennan
163187,1,Julia Roberts,actress,Maggie Carpenter
163187,2,Richard Gere,actor,Ike Graham
163187,3,Joan Cusack,actress,Peggy Flemming
163187,4,Hector Elizondo,actor,Fisher
163579,1,Cuba Gooding Jr.,actor,Arlo
163579,2,Skeet Ulrich,actor,Tim Mason
163579,3,Peter Firth,actor,Colonel Andrew Brynner
163579,4,David Paymer,actor,Dr. Richard Long
163651,1,Jason Biggs,actor,Jim
163651,2,Chris Klein,actor,Oz
163651,3,Thomas Ian Nicholas,actor,Kevin
163651,4,Jennifer Coolidge,actress,Stifler's Mom
163676,1,Lori Heuring,actress,Adrien
163676,2,Susan Ward,actress,Brittany
163676,3,Matthew Settle,actor,Matt
163676,4,Nathan Bexton,actor,Bobby
163862,1,Peter Horton,actor,Dr. Donald Hayden
163862,2,Liz Stauber,actress,Ally Hayden
163862,3,Kari Coleman,actress,Elizabeth Sample
163862,4,Charlene Sashuk,actress,Jesse Hayden
163978,1,Leonardo DiCaprio,actor,Richard
163978,2,Tilda Swinton,actress,Sal
163978,3,Daniel York,actor,Hustler
163978,4,Patcharawan Patarakijjanon,actress,Hotel Receptionist
163983,1,Kim Basinger,actress,Maggie O'Connor
163983,2,Jimmy Smits,actor,John Travis
163983,3,Rufus Sewell,actor,Eric Stark
163983,4,Holliston Coleman,actress,Cody
163988,1,Nicolas Cage,actor,Frank Pierce
163988,2,Patricia Arquette,actress,Mary Burke
163988,3,John Goodman,actor,Larry
163988,4,Ving Rhames,actor,Marcus
164052,1,Kevin Bacon,actor,Sebastian Caine
164052,2,Elisabeth Shue,actress,Linda McKay
164052,3,Josh Brolin,actor,Matthew Kensington
164052,4,Kim Dickens,actress,Sarah Kennedy
164085,1,David Strathairn,actor,Joe Gastineau
164085,2,Mary Elizabeth Mastrantonio,actress,Donna De Angelo
164085,3,Vanessa Martinez,actress,Noelle De Angelo
164085,4,Michael Laskin,actor,Albright
164108,1,Albert Brooks,actor,Steven Phillips
164108,2,Sharon Stone,actress,Sarah Little
164108,3,Andie MacDowell,actress,Laura Phillips
164108,4,Jeff Bridges,actor,Jack Warrick
164114,1,Melissa Joan Hart,actress,Nicole Maris
164114,2,Adrian Grenier,actor,Chase Hammond
164114,3,Stephen Collins,actor,Mr. Maris
164114,4,Mark Metcalf,actor,Mr. Rope
164181,1,Kevin Bacon,actor,Tom
164181,2,Zachary David Cope,actor,Jake
164181,3,Kathryn Erbe,actress,Maggie
164181,4,Illeana Douglas,actress,Lisa
164184,1,Ben Affleck,actor,Jack Ryan
164184,2,Morgan Freeman,actor,DCI William Cabot
164184,3,Ian Mongrain,actor,Syrian Radar Operator
164184,4,Russell Bobbitt,actor,Israeli Pilot
164212,1,Morgan Freeman,actor,Captain Victor Benezet
164212,2,Gene Hackman,actor,Henry Hearst
164212,3,Thomas Jane,actor,Detective Felix Owens
164212,4,Monica Bellucci,actress,Chantal Hearst
164334,1,Morgan Freeman,actor,Alex Cross
164334,2,Michael Wincott,actor,Gary Soneji
164334,3,Monica Potter,actress,Jezzie Flannigan
164334,4,Dylan Baker,actor,Ollie McArthur
164912,1,Michael J. Fox,actor,Stuart Little
164912,2,Geena Davis,actress,Mrs. Little
164912,3,Hugh Laurie,actor,Mr. Little
164912,4,Jonathan Lipnicki,actor,George Little
164917,1,Shôtarô Morikubo,actor,Yu Ominae
164917,2,Ryuji Aigase,actor,Colonel MacDougal
164917,3,Takehito Koyasu,actor,Jean-Jacques Mondo
164917,4,Katsumi Suzuki,actor,Little Boy
164961,1,Gérard Depardieu,actor,Vidocq
164961,2,Guillaume Canet,actor,Etienne Boisset
164961,3,Inés Sastre,actress,Préah
164961,4,André Dussollier,actor,Lautrennes
165078,1,Arata Iura,actor,Takashi Mochizuki| counselor
165078,2,Erika Oda,actress,Shiori Satonaka| trainee counselor
165078,3,Susumu Terajima,actor,Satoru Kawashima| counselor
165078,4,Takashi Naitô,actor,Takuro Sugie| counselor
165348,1,Jirô Yabuki,actor,Shogo Ariake
165348,2,Shin'ichi Chiba,actor,Sensei Masutatsu Oyama
165348,3,Kenji Imai,actor,
165348,4,Masashi Ishibashi,actor,Nanba
165348,9,Hideo Murota,actor,
165348,10,Mikio Narita,actor,Nakasone
165623,1,Erwin Leder,actor,K.| the Psychopath
165623,2,Robert Hunger-Bühler,actor,Off-Text
165623,3,Silvia Ryder,actress,Daughter (Silvia)
165623,4,Karin Springer,actress,Daughter
165662,1,Donna D'Errico,actress,Caroline McKeever
165662,2,Tony Todd,actor,Candyman|Robitaille
165662,3,Alexia Robinson,actress,Tamara
165662,4,Leonardo Guerra,actor,Little Boy
165710,1,Edward Furlong,actor,Hawk
165710,2,Giuseppe Andrews,actor,Lex
165710,3,James DeBello,actor,Trip
165710,4,Sam Huntington,actor,Jam
165773,1,Bob Hoskins,actor,Joe Hilditch
165773,2,Arsinée Khanjian,actress,Gala
165773,3,Elaine Cassidy,actress,Felicia
165773,4,Sheila Reid,actress,Iris
165798,1,Forest Whitaker,actor,Ghost Dog
165798,2,Henry Silva,actor,Ray Vargo
165798,3,John Tormey,actor,Louie
165798,4,Cliff Gorman,actor,Sonny Valerio
165832,1,James Marsden,actor,Neal Oliver
165832,2,Gary Oldman,actor,O.W. Grant
165832,3,Kurt Russell,actor,Captain Ives
165832,4,Matthew Edison,actor,Quincy
165854,1,Terence Stamp,actor,Wilson
165854,2,Peter Fonda,actor,Valentine
165854,3,Lesley Ann Warren,actress,Elaine
165854,4,Luis Guzmán,actor,Ed
165859,1,Adrien Brody,actor,Van Kurtzman
165859,2,Bebe Neuwirth,actress,Ada Kurtzman
165859,3,Joe Mantegna,actor,Nate Kurtzman
165859,4,Ben Foster,actor,Ben Kurtzman
165929,1,Jet Li,actor,Han Sing
165929,2,Aaliyah,actress,Trish O'Day
165929,3,Isaiah Washington,actor,Mac
165929,4,Russell Wong,actor,Kai
165982,1,Brad Pitt,actor,Sinbad
165982,2,Catherine Zeta-Jones,actress,Marina
165982,3,Joseph Fiennes,actor,Proteus
165982,4,Michelle Pfeiffer,actress,Eris
166110,1,Snoop Dogg,actor,Jimmy Bones
166110,2,Pam Grier,actress,Pearl
166110,3,Michael T. Weiss,actor,Lupovich
166110,4,Clifton Powell,actor,Jeremiah Peet
166175,1,Om Puri,actor,George Khan
166175,2,Linda Bassett,actress,Ella Khan
166175,3,Jordan Routledge,actor,Sajid Khan
166175,4,Archie Panjabi,actress,Meenah Khan
166252,1,Kate Capshaw,actress,Helen
166252,2,Tom Everett Scott,actor,Johnny
166252,3,Tom Selleck,actor,George Matthias
166252,4,Blythe Danner,actress,Lillian MacFarquhar
166276,1,Brendan Fraser,actor,Stu Miley
166276,2,Bridget Fonda,actress,Julie McElroy
166276,3,John Turturro,actor,Voice of Monkeybone
166276,4,Chris Kattan,actor,Organ Donor Stu
166396,1,Ian Bannen,actor,Jackie O'Shea
166396,2,David Kelly,actor,Michael O'Sullivan
166396,3,Fionnula Flanagan,actress,Annie O'Shea
166396,4,Susan Lynch,actress,Maggie O'Toole
166485,1,Jodie Foster,actress,Anna
166485,2,Chow Yun-Fat,actor,King Mongkut
166485,3,Bai Ling,actress,Tuptim
166485,4,Tom Felton,actor,Louis
166813,1,Matt Damon,actor,Spirit
166813,2,James Cromwell,actor,The Colonel
166813,3,Daniel Studi,actor,Little Creek
166813,4,Chopper Bernet,actor,Sgt. Adams
166896,1,Richard Farnsworth,actor,Alvin
166896,2,Sissy Spacek,actress,Rose
166896,3,Jane Galloway Heitz,actress,Dorothy
166896,4,Joseph A. Carpenter,actor,Bud
166924,1,Naomi Watts,actress,Betty Elms|Diane Selwyn
166924,2,Laura Harring,actress,Rita|Camilla Rhodes
166924,3,Justin Theroux,actor,Adam
166924,4,Jeanne Bates,actress,Irene
166943,1,Meryl Streep,actress,Roberta
166943,2,Cloris Leachman,actress,Assunta
166943,3,Henry Dinhofer,actor,Lexi at 5
166943,4,Michael Angarano,actor,Nick at 7
166960,1,Ernest Borgnine,actor,Carface
166960,2,Dom DeLuise,actor,Itchy|Ghost of Christmas Past
166960,3,Sheena Easton,actress,Sasha|Ghost of Christmas Present
166960,4,Taylor Emerson,actor,Timmy
167190,1,Ron Perlman,actor,Hellboy
167190,2,Doug Jones,actor,Abe Sapien
167190,3,Selma Blair,actress,Liz Sherman
167190,4,John Hurt,actor,Trevor \Broom\ Bruttenholm
167260,1,Elijah Wood,actor,Frodo
167260,2,Viggo Mortensen,actor,Aragorn
167260,3,Ian McKellen,actor,Gandalf
167260,4,Orlando Bloom,actor,Legolas
167261,1,Elijah Wood,actor,Frodo
167261,2,Ian McKellen,actor,Gandalf
167261,3,Viggo Mortensen,actor,Aragorn
167261,4,Orlando Bloom,actor,Legolas
167404,1,Bruce Willis,actor,Malcolm Crowe
167404,2,Haley Joel Osment,actor,Cole Sear
167404,3,Toni Collette,actress,Lynn Sear
167404,4,Olivia Williams,actress,Anna Crowe
167427,1,Molly Shannon,actress,Mary Katherine Gallagher
167427,2,Will Ferrell,actor,Sky Corrigan|Jesus
167427,3,Elaine Hendrix,actress,Evian
167427,4,Harland Williams,actor,Slater
167456,1,Bill Paxton,actor,Jeff Tracy
167456,2,Anthony Edwards,actor,Brains
167456,3,Ben Kingsley,actor,The Hood
167456,4,Brady Corbet,actor,Alan Tracy
168122,1,Anthony Michael Hall,actor,Bill Gates
168122,2,Noah Wyle,actor,Steve Jobs
168122,3,Joey Slotnick,actor,Steve Wozniak
168122,4,J.G. Hertzler,actor,Ridley Scott
168172,1,Dennis Rodman,actor,Simon
168172,2,Dane Cook,actor,Nick Miranda
168172,3,John Pinette,actor,Micro
168172,4,Ricky Harris,actor,Macro
168449,1,Adrian Grenier,actor,Sebastian Cole
168449,2,Clark Gregg,actor,Hank|Henrietta
168449,3,Aleksa Palladino,actress,Mary
168449,4,Margaret Colin,actress,Joan Cole
168501,1,Taye Diggs,actor,Harper Stewart
168501,2,Nia Long,actress,Jordan Armstrong
168501,3,Morris Chestnut,actor,Lance Sullivan
168501,4,Harold Perrineau,actor,Julian Murch
168629,1,Björk,actress,Selma Jezkova
168629,2,Catherine Deneuve,actress,Kathy
168629,3,David Morse,actor,Bill Houston
168629,4,Peter Stormare,actor,Jeff
168786,1,Denzel Washington,actor,Dr. Jerome Davenport
168786,2,Derek Luke,actor,Antwone Fisher
168786,3,Joy Bryant,actress,Cheryl Smolley
168786,4,Malcolm David Kelley,actor,Antwone Fisher Age 7
168794,1,Molly Parker,actress,Anna Miller
168794,2,Gabrielle Rose,actress,Ruth Seraph
168794,3,Elize Frances Stolk,actress,Amy Lee Miller
168794,4,Nadia Litz,actress,Rachel Seraph
168987,1,Wendy Crewson,actress,Lila
168987,2,Karyn Dwyer,actress,Maggie
168987,3,Christina Cox,actress,Kim
168987,4,Ann-Marie MacDonald,actress,Frances
169302,1,Ayesha Dharker,actress,Malli
169302,2,K. Krishna,actor,Lover
169302,3,Sonu Sisupal,actor,Leader
169302,4,Vishwas,actor,Lotus
169547,1,Kevin Spacey,actor,Lester Burnham
169547,2,Annette Bening,actress,Carolyn Burnham
169547,3,Thora Birch,actress,Jane Burnham
169547,4,Wes Bentley,actor,Ricky Fitts
169590,1,Tim Daly,actor,Clark Kent|Superman
169590,2,Dana Delany,actress,Lois Lane
169590,3,Kevin Conroy,actor,Bruce Wayne|Batman
169590,4,Mark Hamill,actor,The Joker
169858,1,Megumi Ogata,actress,Shinji Ikari
169858,2,Megumi Hayashibara,actress,Rei Ayanami|Yui Ikari
169858,3,Yûko Miyamura,actress,Asuka Langley Sôryû
169858,4,Kotono Mitsuishi,actress,Misato Katsuragi
169880,1,Megumi Ogata,actress,Shinji Ikari
169880,2,Megumi Hayashibara,actress,Rei Ayanami|Yui Ikari|Pen Pen
169880,3,Yûko Miyamura,actress,Asuka Langley Sôryû
169880,4,Kotono Mitsuishi,actress,Misato Katsuragi
170016,1,Jim Carrey,actor,Grinch
170016,2,Taylor Momsen,actress,Cindy Lou Who
170016,3,Kelley,actress,Max
170016,4,Jeffrey Tambor,actor,Mayor Augustus Maywho
170259,1,Chulpan Khamatova,actress,Mamlakat
170259,2,Moritz Bleibtreu,actor,Nasreddin
170259,3,Ato Mukhamedzhanov,actor,Safar
170259,4,Merab Ninidze,actor,Alik
170691,1,Colin Farrell,actor,Pvt. Roland Bozz
170691,2,Matthew Davis,actor,Pvt. Jim Paxton
170691,3,Clifton Collins Jr.,actor,Pvt. Miter
170691,4,Tom Guiry,actor,Pvt. Cantwell
170705,1,Lionel Abelanski,actor,Shlomo
170705,2,Rufus,actor,Mordechai
170705,3,Clément Harari,actor,The Rabbi
170705,4,Michel Muller,actor,Yossi
171356,1,Liam Neeson,actor,Charlie
171356,2,Sandra Bullock,actress,Judy Tipp
171356,3,Oliver Platt,actor,Fulvio Nesstra
171356,4,José Zúñiga,actor,Fidel Vaillar
171359,1,Ethan Hawke,actor,Hamlet
171359,2,Kyle MacLachlan,actor,Claudius
171359,3,Diane Venora,actress,Gertrude
171359,4,Sam Shepard,actor,Ghost
171363,1,Liam Neeson,actor,Dr. David Marrow
171363,2,Catherine Zeta-Jones,actress,Theo
171363,3,Owen Wilson,actor,Luke Sanderson
171363,4,Lili Taylor,actress,Nell
171433,1,Ben Stiller,actor,Rabbi Jake Schram
171433,2,Edward Norton,actor,Father Brian Finn
171433,3,Jenna Elfman,actress,Anna Riley
171433,4,Anne Bancroft,actress,Ruth Schram
171580,1,Renée Zellweger,actress,Betty
171580,2,Morgan Freeman,actor,Charlie
171580,3,Chris Rock,actor,Wesley
171580,4,Greg Kinnear,actor,Dr. David Ravell
171804,1,Hilary Swank,actress,Brandon Teena
171804,2,Chloë Sevigny,actress,Lana Tisdel
171804,3,Peter Sarsgaard,actor,John Lotter
171804,4,Brendan Sexton III,actor,Tom Nissen
171865,1,Shirley Henderson,actress,Debbie
171865,2,Gina McKee,actress,Nadia
171865,3,Molly Parker,actress,Molly
171865,4,Ian Hart,actor,Dan
172156,1,Will Smith,actor,Detective Mike Lowrey
172156,2,Martin Lawrence,actor,Detective Marcus Burnett
172156,3,Gabrielle Union,actress,Syd
172156,4,Jordi Mollà,actor,Hector Juan Carlos 'Johnny' Tapia
172184,1,Daniel Bernhardt,actor,Keller
172184,2,Ivan Ivanov,actor,Caesar
172184,3,Lisa Stothard,actress,Blaire
172184,4,Stefanos Miltsakakis,actor,Schrek
172396,1,Ralph Fiennes,actor,Maurice Bendrix
172396,2,Julianne Moore,actress,Sarah Miles
172396,3,Stephen Rea,actor,Henry Miles
172396,4,Heather-Jay Jones,actress,Henry's Maid
172493,1,Winona Ryder,actress,Susanna
172493,2,Angelina Jolie,actress,Lisa
172493,3,Clea DuVall,actress,Georgina
172493,4,Brittany Murphy,actress,Daisy
172495,1,Russell Crowe,actor,Maximus
172495,2,Joaquin Phoenix,actor,Commodus
172495,3,Connie Nielsen,actress,Lucilla
172495,4,Oliver Reed,actor,Proximo
172627,1,Joe Basile,actor,Bartender
172627,2,Scott Burkholder,actor,Man in Bar
172627,3,Liz Coke,actress,Girl #2
172627,4,Allison Dunbar,actress,Girl #3
172632,1,Ian Holm,actor,Joe Gould
172632,2,Stanley Tucci,actor,Joe Mitchell
172632,3,Hope Davis,actress,Therese Mitchell
172632,4,Sarah Hyland,actress,Elizabeth Mitchell
173390,1,Jade Gordon,actress,Gwen
173390,2,John Taylor,actor,Clive
173390,3,Michael Des Barres,actor,Nick
173390,4,Martin Kemp,actor,Jonesy
173716,1,Melanie Griffith,actress,Honey Whitlock
173716,2,Stephen Dorff,actor,Cecil B. Demented
173716,3,Alicia Witt,actress,Cherish
173716,4,Adrian Grenier,actor,Lyle
173772,1,Martin Scorsese,actor,Host
173840,1,Alec Baldwin,actor,Captain Gray Edwards
173840,2,Steve Buscemi,actor,Neil
173840,3,Ming-Na Wen,actress,Doctor Aki Ross
173840,4,Ving Rhames,actor,Ryan
173886,1,Debbie Reynolds,actress,Aggie Cromwell
173886,2,Kimberly J. Brown,actress,Marnie Piper
173886,3,Judith Hoag,actress,Gwen Cromwell Piper
173886,4,Joey Zimmerman,actor,Dylan Piper
174204,1,Nick Nolte,actor,Vincent Webb
174204,2,Jeff Bridges,actor,Lyle Carter
174204,3,Sharon Stone,actress,Rosie
174204,4,Catherine Keener,actress,Cecilia
174268,1,Sofia Polanska,actress,Young Helena
174268,2,Pavol Simon,actor,Helena's Father
174268,3,Ivan Lukac,actor,Young Priest
174268,4,Patrik Minar,actor,Young German Soldier
174336,1,Amanda Peet,actress,Mia
174336,2,Brian Van Holt,actor,Brad
174336,3,Jonathan Abrahams,actor,Jonathan
174336,4,Zorie Barber,actor,Zeke
174480,1,Richard Gere,actor,Will Keane
174480,2,Winona Ryder,actress,Charlotte Fielding
174480,3,Anthony LaPaglia,actor,John
174480,4,Elaine Stritch,actress,Dolly
174856,1,Denzel Washington,actor,Rubin Carter
174856,2,Vicellous Shannon,actor,Lesra
174856,3,Deborah Kara Unger,actress,Lisa
174856,4,Liev Schreiber,actor,Sam
175142,1,Anna Faris,actress,Cindy Campbell
175142,2,Jon Abrahams,actor,Bobby Prinze
175142,3,Marlon Wayans,actor,Shorty
175142,4,Carmen Electra,actress,Drew
175550,9,Thomas Patrick,actor,Dancer
175880,1,Tom Cruise,actor,Frank T.J. Mackey
175880,2,Jason Robards,actor,Earl Partridge
175880,3,Julianne Moore,actress,Linda Partridge
175880,4,Philip Seymour Hoffman,actor,Phil Parma
176093,1,Everett Alvarez,actor,
176093,2,Ron Bliss,actor,
176093,3,Fred Cherry,actor,
176093,4,George Day,actor,
176269,1,Jean-Claude Van Damme,actor,Luc
176269,2,Bill Goldberg,actor,Romeo
176269,3,Heidi Schanz,actress,Erin
176269,4,Michael Jai White,actor,SETH
176783,1,James Marsden,actor,Derrick Webb
176783,2,Lena Headey,actress,Cathy Jones
176783,3,Norman Reedus,actor,Travis
176783,4,Kate Hudson,actress,Naomi Preston
177242,1,Alexander Scheer,actor,Michael 'Micha' Ehrenreich
177242,2,Alexander Beyer,actor,Mario
177242,3,Robert Stadlober,actor,Wuschel
177242,4,Teresa Weißbach,actress,Miriam Sommer
177650,1,Douglas McGrath,actor,Alan Quimp
177650,2,Sigourney Weaver,actress,Daisy Quimp
177650,3,Paul Guilfoyle,actor,Officer Hickle
177650,4,Jeffrey Jones,actor,Sen. Biggs
177747,1,Victoria Abril,actress,Miranda
177747,2,Javier Bardem,actor,Javier
177747,3,Carmelo Gómez,actor,Félix
177747,4,Juan Diego,actor,Jareño
177789,1,Tim Allen,actor,Jason Nesmith
177789,2,Sigourney Weaver,actress,Gwen DeMarco
177789,3,Alan Rickman,actor,Alexander Dane
177789,4,Tony Shalhoub,actor,Fred Kwan
177858,1,Moritz Bleibtreu,actor,Daniel Bannier
177858,2,Christiane Paul,actress,Juli
177858,3,Mehmet Kurtulus,actor,Isa
177858,4,Idil Üner,actress,Melek
177971,1,George Clooney,actor,Billy Tyne
177971,2,Mark Wahlberg,actor,Bobby Shatford
177971,3,John C. Reilly,actor,Dale 'Murph' Murphy
177971,4,Diane Lane,actress,Christina Cotter
178022,1,Linus Roache,actor,Perry Roberts
178022,2,Danielle Cormack,actress,Grace
178022,3,Ian Bliss,actor,Martin
178022,4,Roy Billing,actor,Bill Leach
178737,1,Frances O'Connor,actress,Fanny Price
178737,2,Jonny Lee Miller,actor,Edmund Bertram
178737,3,Alessandro Nivola,actor,Henry Crawford
178737,4,Hannah Taylor Gordon,actress,Young Fanny
178868,1,Nanako Matsushima,actress,Reiko Asakawa
178868,2,Miki Nakatani,actress,Mai Takano
178868,3,Yûko Takeuchi,actress,Tomoko Ôishi
178868,4,Hitomi Satô,actress,Masami
179011,1,Bosmuend Pike,actress,Bunny
179098,1,Jake Gyllenhaal,actor,Joe Nast
179098,2,Dustin Hoffman,actor,Ben Floss
179098,3,Susan Sarandon,actress,Jojo Floss
179098,4,Alexia Landeau,actress,Cheryl
179116,1,Natasha Lyonne,actress,Megan
179116,2,Clea DuVall,actress,Graham
179116,3,Michelle Williams,actress,Kimberly
179116,4,Brandt Wille,actor,Jared
179626,1,Robert De Niro,actor,Detective Eddie Flemming
179626,2,Edward Burns,actor,Fire Marshal Jordy Warsaw
179626,3,Kelsey Grammer,actor,Robert Hawkins
179626,4,Avery Brooks,actor,Detective Leon Jackson
180052,1,Eddie Murphy,actor,Pluto Nash
180052,2,Jay Mohr,actor,Tony Francis
180052,3,Randy Quaid,actor,Bruno
180052,4,Rosario Dawson,actress,Dina Lake
180073,1,Geoffrey Rush,actor,The Marquis de Sade
180073,2,Kate Winslet,actress,Madeleine
180073,3,Joaquin Phoenix,actor,Coulmier
180073,4,Michael Caine,actor,Royer-Collard
180093,1,Ellen Burstyn,actress,Sara Goldfarb
180093,2,Jared Leto,actor,Harry Goldfarb
180093,3,Jennifer Connelly,actress,Marion Silver
